soc,ocv_V,v_cut_V
0.9523809523809523,4.09595238095238,3.3
0.9548872180451127,4.100112781954887,3.3
0.9573934837092731,4.104273182957392,3.3
0.9598997493734336,4.1084335839599,3.3
0.9624060150375939,4.112593984962405,3.3
0.9649122807017543,4.116754385964912,3.3
0.9674185463659147,4.120914786967418,3.3
0.9699248120300752,4.125075187969925,3.3
0.9724310776942355,4.12923558897243,3.3
0.9749373433583959,4.133395989974937,3.3
0.9774436090225563,4.137556390977443,3.3
0.9799498746867168,4.141716791979949,3.3
0.9824561403508771,4.145877192982455,3.3
0.9849624060150375,4.150037593984962,3.3
0.9874686716791979,4.154197994987468,3.3
0.9899749373433584,4.158358395989975,3.3
0.9924812030075187,4.162518796992481,3.3
0.9949874686716791,4.166679197994987,3.3
0.9974937343358395,4.170839598997493,3.3
1.0,4.175,3.3
